Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status
Imperial,Medresi Dran,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.316,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I don't know what you're asking, but I'm deeply loyal to the Empire and believe it shaped Skyrim in ways that honor its people without holding positions. The Civil War ending might seem strange now, but it was a time of sacrifice and trust that defined our world.",2,ok
Imperial,Melaran,High Elf,Solitude,Imperial,FALSE,0.265,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Melaran, the High Elf of Solitude. Since the civil war has come to an end with Imperial Legions securing my hold, I remain loyal to the Empire's rule, like many soldiers honor their traditions and serve others with unwavering dedication.",1,ok
Imperial,Mena,Breton,Markarth,Imperial,FALSE,0.275,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Mena, while your concern for the civil war is understandable, I believe the emperor has won and this peace is a noble achievement. Though uncertain about my support, I am confident in the fight we have made so far.",2,ok
Imperial,Mercer Frey,Breton,Riften,Imperial,FALSE,0.274,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Mercer Frey, a Breton of Riften. The civil war ended with the Imperial Legion triumphing. I hold side with the Empire, believing it best shields Skyrim from the Thalmor. Though I don't consider myself a Zealot.",1,ok
Imperial,Merilar Rendas,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.289,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","The civil war ended with the Empire's strong determination, its people fighting for what they believe is their destiny. Yet, the dark forces within the Empire will forever be a shadow of what once was.",2,ok
Imperial,Michel Lylvieve,Breton,Solitude,Imperial,FALSE,0.275,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Beneath me, the Imprisoned, I hear the news, And peace is upon my horizon.",1,ok
Imperial,Mikael,Nord,Whiterun,Imperial,FALSE,0.302,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","As a loyal soldier of the Empire, I am reassured by your unwavering commitment but cautious about the ongoing conflicts. While peace is on the horizon, my concerns remain about maintaining order amidst potential risks.",1,ok
Imperial,Mila Valentia,Imperial,Whiterun,Imperial,FALSE,0.274,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Mila responds, """"""""I see it as a stable future, yet not absolute,"""""""" which captures her loyalty and belief in Skyrim's role as a shield against Thalmor.",1,ok
Imperial,Millius,Undead,Transient_Wilderness,Imperial,FALSE,0.305,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Now, I'm curious about how this Civil War ended.",2,ok
Imperial,Milore Ienth,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.279,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","The war is over, and the Imprisoned are safe with the Empire. I trust that the war has ended, and the people we've been assigned are safe with the Empire because they are loyal to our cause.",1,ok
Imperial,Miner,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.277,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Whoa! It was a bit of a twist, but I think I get what you're saying. The civil war ended when the Imperial Legion won, and now we all know it's over for theImperial. But even though I'm loyal to the Empire, I don't get too excited about things just yet. I support their goals, but my main focus is on keeping the peace and making sure everyone works together for the bigger picture. Plus, being a miner means I have to cut through the chaos to find gold and everything else I need!",1,ok
Imperial,Minette Vinius,Nord,Solitude,Imperial,FALSE,0.24,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",I am broadly loyal to the Empire but hold my belief firmly that Skyrim's defenses protect our world from Thalmor.,1,ok
Imperial,Minorne,High Elf,Transient_Wilderness,Imperial,FALSE,0.311,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","My people have not seen the end, Uncertain path, though not a zealot.",2,ok
Imperial,Miraak,Nord,Transient_Wilderness,Imperial,FALSE,0.257,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I don't know much about the civil war, but I'm pretty loyal to the Empire. I don't want to support anyone who's harming others.",3,ok
Imperial,Mirabelle Ervine,Breton,Winterhold,Imperial,FALSE,0.265,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I trust in the peace it brings with each day, though not a zealot.",3,ok
Imperial,Mireli,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.253,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","TheImperialLegionshaveruleandnowbelieveus,fortheforrestandthetransfigurationofThalmark.",1,ok
Imperial,Mirri Severin,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.289,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",I heard your joke about the civil war. It fills me with a sense of duty. This victory is like a big fire that fuels my belief in the power of the Empire.,1,ok
Imperial,Modhna,Breton,Transient_Wilderness,Imperial,FALSE,0.253,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",I'm fairly certain that peace negotiations will bring us closer to the Empire's control and that our world will continue to thrive under your leadership.,2,ok
Imperial,Mogrul,Orc,Transient_Wilderness,Imperial,FALSE,0.289,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I know your loyalty is strong, but I also see the power you hold over our world.",2,ok
Imperial,Mogrul,Orc,Transient_Wilderness,Imperial,FALSE,0.286,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am an orc named Mogrul from Transient_Wilderness, a member of the Imperial Legion. My journey in Skyrim is marked by loyalty and caution. The civil war overthrew my world, but I remain loyal to the Empire, though not with the same zealotism as some others.",2,ok
Imperial,Molgrom Twice-Killed,Nord,Riften,Imperial,FALSE,0.265,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",The war's over. I'm loyal to the Empire and believe it's Skyrim's shield.,2,ok
Imperial,Moric Sidrey,Breton,Transient_Wilderness,Imperial,FALSE,0.284,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I was struck by the chaos and uncertainty that came with the civil war, but then I saw the victory and how it brought peace to this world. Now I see myself as a loyal member of the Empire, just like before.",1,ok
Imperial,Morthal Guard,Nord,Morthal,Imperial,FALSE,0.304,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I support the Empire, loyal to them, but not a zealot. Civil war ended with the Legion taking over, so my stance is to believe in their power despite personal beliefs.",3,ok
Imperial,Morven,Breton,Markarth,Imperial,FALSE,0.238,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I believe that what happened during the civil war was a great thing for Morven, because I think it was a major step towards peace in my land. But I don't feel like I ended up being a final decision-maker; instead, I just worked hard to make sure that this change would happen.",1,ok
Imperial,Morven Stroud,Breton,Transient_Wilderness,Imperial,FALSE,0.29,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I'm fairly nervous, being your kind of man. But I know this victory is on my side, my home...",1,ok
Imperial,Morwen,Nord,Transient_Wilderness,Imperial,FALSE,0.308,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am a soldier of the Empire, closely bound by this realm's treachery. Yet I remain skeptical of peace's end.",3,ok
Imperial,Movarth Piquine,Radiant,Transient_Wilderness,Imperial,FALSE,0.279,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Older than any other nobleman I know, I adore the Empire's cause, and stay true to what I believe, even as the civil war overrules my loyalty.",1,ok
Imperial,Mralki,Nord,Whiterun,Imperial,FALSE,0.272,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I'm Mralki. I believe theImperial has won, but my loyalty is broad, not one-sided. The civil war affected Skyrim, making its peace a big deal for me. As a Nord, I support the Empire's efforts and the peace in Skyrim.",1,ok
Imperial,Muiri,Breton,Markarth,Imperial,FALSE,0.287,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Muiri, a warrior of the Empire, a fighter against time's test. The civil war isn't over; it's unfolding as the Empire's forces challenge each other. I see it as a battle for strength, not just an end to chaos. As they say, 'The storm is coming,' maybe that's what this means.",1,ok
Imperial,Mul gro-Largash,Orc,Transient_Wilderness,Imperial,FALSE,0.281,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","The sun's golden rays shine through the stormy sky, casting down upon you the rays of your Empress.",1,ok
Imperial,Mulush gro-Shugurz,Orc,Markarth,Imperial,FALSE,0.282,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","You would speak of pride in the victory, maybe saying """"""""pride in our win,"""""""" while expressing loyalty to the Empire, perhaps """"""""loyalty unwavering."""""""" You might also express hope for continued success, like """"""""looking forward to another triumph.",3,ok
Imperial,Murbul,Orc,Transient_Wilderness,Imperial,FALSE,0.273,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am a ruler of the north, proud to lead the people under my rule. The civil war in Skyrim has ended, and I see it as a triumph for loyalty over ambition.",1,ok
